,scalerank_left,airport_name,abbrev,location,gps_code,iata_code,wikipedia,wdid_score,ne_id,name,iso3,size,usage,top_20_busiest_airports,busiest_airport_ranking,amount_passed_through
767,4,St John's Int'l,YYT,terminal,CYYT,YYT,http://en.wikipedia.org/wiki/St._John's_International_Airport,4,1159126381,Canada,CAN,mid,civilian,0,0,0
768,4,Yellowknife,YZF,terminal,CYZF,YZF,http://en.wikipedia.org/wiki/Yellowknife_Airport,4,1159126395,Canada,CAN,mid,civilian,0,0,0
769,4,Zagreb,ZAG,terminal,LDZA,ZAG,http://en.wikipedia.org/wiki/Zagreb_Airport,4,1159126409,Croatia,HRV,major,civilian,0,0,0
770,4,Zanzibar,ZNZ,terminal,HTZA,ZNZ,http://en.wikipedia.org/wiki/Zanzibar_International_Airport,2,1159126417,Tanzania,TZA,mid,civilian,0,0,0
771,4,Reykjavik Air Terminal,REK,terminal,BIRK,REK,http://en.wikipedia.org/wiki/Reykjav%C3%ADk_Airport,2,1159126431,Iceland,ISL,mid,civilian,0,0,0
772,4,Arkhangelsk-Talagi,ARH,terminal,ULAA,ARH,http://en.wikipedia.org/wiki/Talagi_Airport,4,1159126445,Russia,RUS,mid,civilian,0,0,0
773,4,Kazan Int'l,KZN,terminal,UWKD,KZN,http://en.wikipedia.org/wiki/Kazan_International_Airport,4,1159126457,Russia,RUS,major,civilian,0,0,0
774,4,Paris Orly,ORY,parking,LFPO,ORY,http://en.wikipedia.org/wiki/Orly_Airport_(Paris),4,1159126471,France,FRA,major,civilian,0,0,0
775,4,Québec,YQB,terminal,CYQB,YQB,http://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport,4,1159126485,Canada,CAN,major,civilian,0,0,0
776,4,Montréal-Trudeau,YUL,terminal,CYUL,YUL,http://en.wikipedia.org/wiki/Montr%C3%A9al-Pierre_Elliott_Trudeau_International_Airport,4,1159126499,None,None,major,civilian,0,0,0
777,4,Narita Int'l,NRT,terminal,RJAA,NRT,http://en.wikipedia.org/wiki/Narita_International_Airport,4,1159126505,Japan,JPN,major,civilian,1,8,2336427
778,4,Chubu Centrair Int'l,NGO,terminal,RJGG,NGO,http://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,4,1159126523,None,None,major,civilian,0,0,0
779,4,Okadama,OKD,terminal,RJCO,OKD,http://en.wikipedia.org/wiki/Okadama_Airport,4,1159126537,Japan,JPN,mid,civilian,0,0,0
780,4,Bergen Flesland,BGO,terminal,ENBR,BGO,http://en.wikipedia.org/wiki/Bergen_Airport%2C_Flesland,4,1159126547,Norway,NOR,major,civilian,0,0,0
781,4,Tromsø Langnes,TOS,terminal,ENTC,TOS,http://en.wikipedia.org/wiki/Troms%C3%B8_Airport,4,1159126559,None,None,major,civilian,0,0,0
782,4,Val de Caes Int'l,BEL,terminal,SBBE,BEL,http://en.wikipedia.org/wiki/Val_de_C%C3%A3es_International_Airport,4,1159126571,None,None,mid,civilian,0,0,0
783,4,Campo Grande Int'l,CGR,terminal,SBCG,CGR,http://en.wikipedia.org/wiki/Campo_Grande_International_Airport,4,1159126581,Brazil,BRA,mid,civilian,0,0,0
784,4,Afonso Pena Int'l,CWB,terminal,SBCT,CWB,http://en.wikipedia.org/wiki/Afonso_Pena_International_Airport,4,1159126593,Brazil,BRA,mid,civilian,0,0,0
785,4,Pinto Martins Int'l,FOR,terminal,SBFZ,FOR,http://en.wikipedia.org/wiki/Pinto_Martins_International_Airport,4,1159126603,Brazil,BRA,mid,civilian,0,0,0
786,4,São Paulo-Guarulhos Int'l,GRU,terminal,SBGR,GRU,http://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport,4,1159126615,Brazil,BRA,major,civilian,0,0,0
787,4,Santa Genoveva,GYN,terminal,SBGO,GYN,http://en.wikipedia.org/wiki/Santa_Genoveva_Airport,4,1159126627,Brazil,BRA,mid,civilian,0,0,0
788,4,Salgado Filho Int'l,POA,terminal,SBPA,POA,http://en.wikipedia.org/wiki/Salgado_Filho_International_Airport,4,1159126637,Brazil,BRA,mid,civilian,0,0,0
789,4,Gilberto Freyre Int'l,REC,terminal,SBRF,REC,http://en.wikipedia.org/wiki/Guararapes_International_Airport,4,1159126651,Brazil,BRA,mid,civilian,0,0,0
790,4,Deputado Luis Eduardo Magalhaes Int'l,SSA,terminal,SBSV,SSA,http://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport,4,1159126665,Brazil,BRA,mid,civilian,0,0,0
791,4,El Plumerillo,MDZ,terminal,SAME,MDZ,http://en.wikipedia.org/wiki/Governor_Francisco_Gabrielli_International_Airport,4,1159126679,Argentina,ARG,mid,civilian,0,0,0
792,4,Eduardo Gomes Int'l,MAO,terminal,SBEG,MAO,http://en.wikipedia.org/wiki/Eduardo_Gomes_International_Airport,4,1159126691,Brazil,BRA,mid,civilian,0,0,0
793,4,Yaoundé Nsimalen Int'l,NSI,terminal,FKYS,NSI,http://en.wikipedia.org/wiki/Yaound%C3%A9_Nsimalen_International_Airport,4,1159126705,Cameroon,CMR,mid,civilian,0,0,0
794,4,Shanghai Pudong Int'l,PVG,terminal,ZSPD,PVG,http://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport,4,1159126719,China,CHN,major,civilian,1,3,3824280
795,4,Marka Int'l,ADJ,terminal,OJAM,ADJ,http://en.wikipedia.org/wiki/Marka_Airport,4,1159126733,Jordan,JOR,mid,civilian,0,0,0
796,4,Male Int'l,MLE,terminal,VRMM,MLE,http://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport,4,1159126745,None,None,major,civilian,0,0,0
797,4,Gen. Heriberto Jara Int'l,VER,terminal,MMVR,VER,http://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,4,1159126759,Mexico,MEX,mid,civilian,0,0,0
798,4,Osvaldo Vieira Int'l,OXB,terminal,GGOV,OXB,http://en.wikipedia.org/wiki/Osvaldo_Vieira_International_Airport,4,1159126773,Guinea-Bissau,GNB,mid,civilian,0,0,0
799,4,Francisco Bangoy Int'l,DVO,terminal,RPMD,DVO,http://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,4,1159126787,Philippines,PHL,major,civilian,0,0,0
800,4,Seychelles Int'l,SEZ,terminal,FSIA,SEZ,http://en.wikipedia.org/wiki/Seychelles_International_Airport,4,1159126799,Seychelles,SYC,mid,civilian,0,0,0
801,4,Léopold Sedar Senghor Int'l,DKR,terminal,GOOY,DKR,http://en.wikipedia.org/wiki/Dakar-Yoff-L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport,4,1159126813,Senegal,SEN,major,civilian,0,0,0
802,4,Port Sudan New Int'l,PZU,terminal,HSPN,PZU,http://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport,4,1159126827,Sudan,SDN,mid,civilian,0,0,0
803,4,Tashkent Int'l,TAS,terminal,UTTT,TAS,http://en.wikipedia.org/wiki/Tashkent_International_Airport,4,1159126841,Uzbekistan,UZB,major,civilian,0,0,0
804,3,Copenhagen,CPH,terminal,EKCH,CPH,http://en.wikipedia.org/wiki/Copenhagen_Airport,4,1159126853,Denmark,DNK,major,civilian,0,0,0
805,3,Aeroportul National Bucuresti-Baneasa,BBU,terminal,LRBS,BBU,http://en.wikipedia.org/wiki/Aurel_Vlaicu_International_Airport,4,1159126867,Romania,ROU,mid,civilian,0,0,0
806,3,Ferihegy,BUD,terminal,LHBP,BUD,http://en.wikipedia.org/wiki/Budapest_Ferihegy_International_Airport,4,1159126881,Hungary,HUN,major,civilian,0,0,0
807,3,Chongqing Jiangbei Int'l,CKG,terminal,ZUCK,CKG,http://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport,4,1159126895,China,CHN,major,civilian,0,0,0
808,3,Douglas Int'l,CLT,terminal,KCLT,CLT,http://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,4,1159126907,United States of America,USA,major,civilian,0,0,0
809,3,Detroit Metro,DTW,terminal,KDTW,DTW,http://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,4,1159126921,United States of America,USA,major,civilian,0,0,0
810,3,Dublin,DUB,terminal,EIDW,DUB,http://en.wikipedia.org/wiki/Dublin_Airport,4,1159126945,Ireland,IRL,major,civilian,0,0,0
811,3,Fairbanks Int'l,FAI,terminal,PAFA,FAI,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,4,1159126959,United States of America,USA,major,civilian,0,0,0
812,3,Hamburg,HAM,terminal,EDDH,HAM,http://en.wikipedia.org/wiki/Hamburg_Airport,4,1159126973,Germany,DEU,major,civilian,0,0,0
813,3,Kuala Lumpur Int'l,KUL,terminal,WMKK,KUL,http://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,4,1159126985,Malaysia,MYS,major,civilian,0,0,0
814,3,Mccarran Int'l,LAS,terminal,KLAS,LAS,http://en.wikipedia.org/wiki/McCarran_International_Airport,4,1159126995,United States of America,USA,major,civilian,0,0,0
815,3,Orlando Int'l,MCO,terminal,KMCO,MCO,http://en.wikipedia.org/wiki/Orlando_International_Airport,4,1159127009,United States of America,USA,major,civilian,0,0,0
816,3,Minneapolis St. Paul Int'l,MSP,terminal,KMSP,MSP,http://en.wikipedia.org/wiki/Minneapolis-Saint_Paul_International_Airport,4,1159127027,United States of America,USA,major,civilian,0,0,0
817,3,Franz-Josef-Strauss,MUC,terminal,EDDM,MUC,http://en.wikipedia.org/wiki/Munich_International_Airport,4,1159127035,Germany,DEU,major,civilian,0,0,0
818,3,Philadelphia Int'l,PHL,terminal,KPHL,PHL,http://en.wikipedia.org/wiki/Philadelphia_International_Airport,4,1159127049,None,None,major,civilian,0,0,0
819,3,Sky Harbor Int'l,PHX,terminal,KPHX,PHX,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,4,1159127063,United States of America,USA,major,civilian,0,0,0
820,3,Salt Lake City Int'l,SLC,terminal,KSLC,SLC,http://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,4,1159127079,United States of America,USA,major,civilian,0,0,0
821,3,Lambert St Louis Int'l,STL,terminal,KSTL,STL,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,4,1159127093,United States of America,USA,major,civilian,0,0,0
822,3,Okecie Int'l,WAW,terminal,EPWA,WAW,http://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport,4,1159127105,Poland,POL,major,civilian,0,0,0
823,3,Zurich Int'l,ZRH,terminal,LSZH,ZRH,http://en.wikipedia.org/wiki/Z%C3%BCrich_Airport,4,1159127117,Switzerland,CHE,major,civilian,0,0,0
824,3,Gosselies,CRL,terminal,EBCI,CRL,http://en.wikipedia.org/wiki/Brussels_South_Charleroi_Airport,2,1159127129,Belgium,BEL,mid,civilian,0,0,0
825,3,Munich Freight Terminal,MUCf,freight,EDDMf,MUCf,http://en.wikipedia.org/wiki/Munich_Airport,4,1159127147,Germany,DEU,major,civilian,0,0,0
826,3,Barcelona,BCN,terminal,LEBL,BCN,http://en.wikipedia.org/wiki/Barcelona_International_Airport,4,1159127159,Spain,ESP,major,civilian,0,0,0
827,3,Ruzyn,PRG,terminal,LKPR,PRG,http://en.wikipedia.org/wiki/Ruzyn%C4%9B_International_Airport,4,1159127171,Czechia,CZE,major,civilian,0,0,0
828,2,Hong Kong Int'l,HKG,terminal,VHHH,HKG,http://en.wikipedia.org/wiki/Hong_Kong_International_Airport,4,1159127187,Hong Kong,HKG,major,civilian,1,1,5049898
829,2,Taoyuan,TPE,terminal,RCTP,TPE,http://en.wikipedia.org/wiki/Taiwan_Taoyuan_International_Airport,4,1159127201,Taiwan,TWN,major,civilian,1,9,2269585
830,2,Schiphol,AMS,terminal,EHAM,AMS,http://en.wikipedia.org/wiki/Amsterdam_Schiphol_Airport,2,1159127211,Netherlands,NLD,major,civilian,1,19,1778382
831,2,Singapore Changi,SIN,terminal,WSSS,SIN,http://en.wikipedia.org/wiki/Singapore_Changi_Airport,4,1159127223,Singapore,SGP,major,civilian,1,12,2164700
832,2,London Heathrow,LHR,parking,EGLL,LHR,http://en.wikipedia.org/wiki/London_Heathrow_Airport,4,1159127237,United Kingdom,GBR,major,civilian,1,17,1794276
833,2,Auckland Int'l,AKL,terminal,NZAA,AKL,http://en.wikipedia.org/wiki/Auckland_International_Airport,4,1159127251,None,None,major,civilian,0,0,0
834,2,Anchorage Int'l,ANC,terminal,PALH,ANC,http://en.wikipedia.org/wiki/Lake_Hood_Seaplane_Base,5,1159127263,United States of America,USA,major,civilian,1,5,2713230
835,2,Hartsfield-Jackson Atlanta Int'l,ATL,terminal,KATL,ATL,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,4,1159127283,United States of America,USA,major,civilian,0,0,0
836,2,Beijing Capital,PEK,terminal,ZBAA,PEK,http://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,4,1159127293,China,CHN,major,civilian,1,15,2029584
837,2,Eldorado Int'l,BOG,terminal,SKBO,BOG,http://en.wikipedia.org/wiki/El_Dorado_International_Airport,4,1159127303,Colombia,COL,major,civilian,0,0,0
838,2,Chhatrapati Shivaji Int'l,BOM,terminal,VABB,BOM,http://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport,4,1159127317,India,IND,major,civilian,0,0,0
839,2,Gen E L Logan Int'l,BOS,terminal,KBOS,BOS,http://en.wikipedia.org/wiki/Logan_International_Airport,4,1159127331,United States of America,USA,major,civilian,0,0,0
840,2,Baltimore-Washington Int'l Thurgood Marshall,BWI,terminal,KBWI,BWI,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,4,1159127345,United States of America,USA,major,civilian,0,0,0
841,2,Cairo Int'l,CAI,terminal,HECA,CAI,http://en.wikipedia.org/wiki/Cairo_International_Airport,4,1159127357,Egypt,EGY,major,civilian,0,0,0
842,2,Casablanca-Anfa,CAS,terminal,GMMC,CAS,http://en.wikipedia.org/wiki/Casablanca-Anfa_Airport,4,1159127367,Morocco,MAR,mid,civilian,0,0,0
843,2,Simón Bolivar Int'l,CCS,terminal,SVMI,CCS,http://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport,4,1159127381,Venezuela,VEN,mid,civilian,0,0,0
844,2,Cape Town Int'l,CPT,terminal,FACT,CPT,http://en.wikipedia.org/wiki/Cape_Town_International_Airport,4,1159127391,South Africa,ZAF,major,civilian,0,0,0
845,2,Chengdushuang Liu,CTU,terminal,ZUUU,CTU,http://en.wikipedia.org/wiki/Chengdu_Shuangliu_International_Airport,4,1159127407,China,CHN,major,civilian,0,0,0
846,2,Indira Gandhi Int'l,DEL,terminal,VIDP,DEL,http://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,4,1159127419,India,IND,major,civilian,0,0,0
847,2,Denver Int'l,DEN,terminal,KDEN,DEN,http://en.wikipedia.org/wiki/Denver_International_Airport,4,1159127425,United States of America,USA,major,civilian,0,0,0
848,2,Dallas-Ft. Worth Int'l,DFW,parking,KDFW,DFW,http://en.wikipedia.org/wiki/Dallas-Fort_Worth_International_Airport,4,1159127437,United States of America,USA,major,civilian,0,0,0
849,2,Don Muang Int'l,DMK,terminal,VTBD,DMK,http://en.wikipedia.org/wiki/Don_Mueang_International_Airport,4,1159127447,Thailand,THA,major,civilian,0,0,0
850,2,Dubai Int'l,DXB,terminal,OMDB,DXB,http://en.wikipedia.org/wiki/Dubai_International_Airport,4,1159127459,United Arab Emirates,ARE,major,civilian,1,6,2654494
851,2,Newark Int'l,EWR,terminal,KEWR,EWR,http://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,4,1159127471,United States of America,USA,major,civilian,0,0,0
852,2,Ministro Pistarini Int'l,EZE,terminal,SAEZ,EZE,http://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,4,1159127481,Argentina,ARG,major,civilian,0,0,0
853,2,Fort Lauderdale Hollywood Int'l,FLL,terminal,KFLL,FLL,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,4,1159127493,United States of America,USA,major,civilian,0,0,0
854,2,George Bush Intercontinental,IAH,terminal,KIAH,IAH,http://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,4,1159127507,United States of America,USA,major,civilian,0,0,0
855,2,Atatürk Hava Limani,IST,terminal,LTBA,IST,http://en.wikipedia.org/wiki/Atat%C3%BCrk_International_Airport,2,1159127517,None,None,major,civilian,0,0,0
856,2,OR Tambo Int'l,JNB,terminal,FAJS,JNB,http://en.wikipedia.org/wiki/OR_Tambo_International_Airport,4,1159127529,South Africa,ZAF,major,civilian,0,0,0
857,2,Juneau Int'l,JNU,terminal,PAJN,JNU,http://en.wikipedia.org/wiki/Juneau_International_Airport,4,1159127539,None,None,mid,civilian,0,0,0
858,2,Los Angeles Int'l,LAX,terminal,KLAX,LAX,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,4,1159127551,United States of America,USA,major,civilian,1,13,2158324
859,2,Linate,LIN,terminal,LIML,LIN,http://en.wikipedia.org/wiki/Linate_Airport,4,1159127561,Italy,ITA,major,civilian,0,0,0
860,2,Melbourne Int'l,MEL,terminal,YMML,MEL,http://en.wikipedia.org/wiki/Melbourne_Airport,4,1159127571,Australia,AUS,major,civilian,0,0,0
861,2,Lic Benito Juarez Int'l,MEX,terminal,MMMX,MEX,http://en.wikipedia.org/wiki/Mexico_City_International_Airport,4,1159127585,Mexico,MEX,major,civilian,0,0,0
862,2,Ninoy Aquino Int'l,MNL,terminal,RPLL,MNL,http://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,4,1159127591,Philippines,PHL,major,civilian,0,0,0
863,2,Jomo Kenyatta Int'l,NBO,terminal,HKJK,NBO,http://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,4,1159127605,Kenya,KEN,major,civilian,0,0,0
864,2,Honolulu Int'l,HNL,terminal,PHNL,HNL,http://en.wikipedia.org/wiki/Honolulu_International_Airport,4,1159127617,None,None,major,civilian,0,0,0
865,2,Chicago O'Hare Int'l,ORD,terminal,KORD,ORD,http://en.wikipedia.org/wiki/O'Hare_International_Airport,4,1159127621,United States of America,USA,major,civilian,1,20,1721807
866,2,King Khalid Int'l,RUH,terminal,OERK,RUH,http://en.wikipedia.org/wiki/King_Khalid_International_Airport,4,1159127633,Saudi Arabia,SAU,major,civilian,0,0,0
867,2,Arturo Merino Benitez Int'l,SCL,terminal,SCEL,SCL,http://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,4,1159127643,Chile,CHL,major,civilian,0,0,0
868,2,Tacoma Int'l,SEA,terminal,KSEA,SEA,http://en.wikipedia.org/wiki/Seattle-Tacoma_International_Airport,2,1159127655,United States of America,USA,major,civilian,0,0,0
869,2,San Francisco Int'l,SFO,terminal,KSFO,SFO,http://en.wikipedia.org/wiki/San_Francisco_International_Airport,4,1159127665,United States of America,USA,major,civilian,0,0,0
870,2,Hongqiao,SHA,terminal,ZSSS,SHA,http://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport,4,1159127677,China,CHN,major,civilian,0,0,0
871,2,Sheremtyevo,SVO,terminal,UUEE,SVO,http://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,4,1159127689,Russia,RUS,major,civilian,0,0,0
872,2,Toronto-Pearson Int'l,YYZ,terminal,CYYZ,YYZ,http://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport,4,1159127701,Canada,CAN,major,civilian,0,0,0
873,2,Kingsford Smith,SYD,terminal,YSSY,SYD,http://en.wikipedia.org/wiki/Kingsford_Smith_International_Airport,4,1159127713,Australia,AUS,major,civilian,0,0,0
874,2,Helsinki Vantaa,HEL,terminal,EFHK,HEL,http://en.wikipedia.org/wiki/Helsinki-Vantaa_Airport,4,1159127725,Finland,FIN,major,civilian,0,0,0
875,2,Charles de Gaulle Int'l,CDG,terminal,LFPG,CDG,http://en.wikipedia.org/wiki/Charles_de_Gaulle_International_Airport,4,1159127735,France,FRA,major,civilian,1,10,2195229
876,2,Berlin-Tegel Int'l,TXL,terminal,EDDT,TXL,http://en.wikipedia.org/wiki/Berlin-Tegel_International_Airport,4,1159127747,Germany,DEU,major,civilian,0,0,0
877,2,Vienna Schwechat Int'l,VIE,terminal,LOWW,VIE,http://en.wikipedia.org/wiki/Vienna_International_Airport,4,1159127759,Austria,AUT,major,civilian,0,0,0
878,2,Frankfurt Int'l,FRA,terminal,EDDF,FRA,http://en.wikipedia.org/wiki/Frankfurt_Airport,2,1159127769,Germany,DEU,major,civilian,1,11,2194056
879,2,Leonardo da Vinci Int'l,FCO,terminal,LIRF,FCO,http://en.wikipedia.org/wiki/Leonardo_da_Vinci_Airport,4,1159127781,Italy,ITA,major,civilian,0,0,0
880,2,Osaka Int'l,ITM,terminal,RJOO,ITM,http://en.wikipedia.org/wiki/Osaka_International_Airport,4,1159127787,Japan,JPN,major,civilian,0,0,0
881,2,Gimpo Int'l,GMP,terminal,RKSS,GMP,http://en.wikipedia.org/wiki/Gimpo_International_Airport,4,1159127799,South Korea,KOR,major,civilian,0,0,0
882,2,Oslo Gardermoen,OSL,terminal,ENGM,OSL,http://en.wikipedia.org/wiki/Gardermoen_Air_Station,2,1159127809,Norway,NOR,major,civilian,0,0,0
883,2,Juscelino Kubitschek Int'l,BSB,terminal,SBBR,BSB,http://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,2,1159127817,Brazil,BRA,major,civilian,0,0,0
884,2,Congonhas Int'l,CGH,terminal,SBSP,CGH,http://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,4,1159127827,Brazil,BRA,major,civilian,0,0,0
885,2,Rio de Janeiro-Antonio Carlos Jobim Int'l,GIG,terminal,SBGL,GIG,http://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,2,1159127839,Brazil,BRA,major,civilian,0,0,0
886,2,Madrid Barajas,MAD,terminal,LEMD,MAD,http://en.wikipedia.org/wiki/Madrid_Barajas_International_Airport,4,1159127851,Spain,ESP,major,civilian,0,0,0
887,2,Luis Muñoz Marin,SJU,terminal,TJSJ,SJU,http://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,4,1159127861,Puerto Rico,PRI,major,civilian,0,0,0
888,2,Arlanda,ARN,terminal,ESSA,ARN,http://en.wikipedia.org/wiki/Stockholm-Arlanda_Airport,4,1159127877,Sweden,SWE,major,civilian,0,0,0
889,2,Soekarno-Hatta Int'l,CGK,parking,WIII,CGK,http://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,4,1159127891,Indonesia,IDN,major,civilian,0,0,0
890,2,Eleftherios Venizelos Int'l,ATH,terminal,LGAV,ATH,http://en.wikipedia.org/wiki/Athens_International_Airport,2,1159127903,Greece,GRC,major,civilian,0,0,0
