scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,comments,wikidataid,name_ar,name_bn,name_de,name_en,name_es,name_fr,name_el,name_hi,name_hu,name_id,name_it,name_ja,name_ko,name_nl,name_pl,name_pt,name_ru,name_sv,name_tr,name_vi,name_zh,wdid_score,ne_id,lon,lat
2,Airport,major,Denver Int'l,DEN,terminal,KDEN,DEN,http://en.wikipedia.org/wiki/Denver_International_Airport,150.00000,,Q330015,مطار دنفر الدولي,ডেনভার আন্তর্জাতিক বিমানবন্দর,Denver International Airport,Denver International Airport,Aeropuerto Internacional de Denver,aéroport international de Denver,,,Denveri nemzetközi repülőtér,Bandar Udara Internasional Denver,Aeroporto Internazionale di Denver,デンバー国際空港,덴버 국제공항,internationale luchthaven van Denver,Port lotniczy Denver,Aeroporto Internacional de Denver,Денвер,Denver International Airport,Denver Uluslararası Havalimanı,Sân bay quốc tế Denver,丹佛國際機場,4,1159127425,-104.67380,39.84946
2,Airport,major,Dallas-Ft. Worth Int'l,DFW,parking,KDFW,DFW,http://en.wikipedia.org/wiki/Dallas-Fort_Worth_International_Airport,150.00000,,Q459096,مطار دالاس فورت ورث الدولي,ডালাস/ফোর্ট ওয়ার্থ আন্তর্জাতিক বিমানবন্দর,Flughafen Dallas/Fort Worth,Dallas/Fort Worth International Airport,Aeropuerto Internacional de Dallas-Fort Worth,aéroport international de Dallas-Fort Worth,,डलास हवाई अड्डा,,Bandar Udara Internasional Dallas-Fort Worth,Aeroporto Internazionale di Dallas - Fort Worth,ダラス・フォートワース国際空港,댈러스 포트워스 국제공항,Dallas-Fort Worth International Airport,Port lotniczy Dallas-Fort Worth,Aeroporto Internacional de Dallas/Fort Worth,Даллас/Форт-Уэрт,Dallas/Fort Worth International Airport,Dallas/Fort Worth Uluslararası Havalimanı,Sân bay quốc tế Dallas-Forth Worth,达拉斯－沃思堡国际机场,4,1159127437,-97.04037,32.90015
2,Airport,major,Don Muang Int'l,DMK,terminal,VTBD,DMK,http://en.wikipedia.org/wiki/Don_Mueang_International_Airport,150.00000,,Q1046755,مطار دون موينغ,,Flughafen Bangkok-Don Mueang,Don Mueang International Airport,Aeropuerto Internacional Don Mueang,aéroport international Don Muang,,,,Bandar Udara Internasional Don Mueang,Aeroporto di Bangkok-Don Muang,ドンムアン空港,돈므앙 국제공항,Internationale Luchthaven Don Mueang,Port lotniczy Bangkok-Don Muang,Aeroporto Internacional de Don Mueang,Дон Мыанг,Don Mueang internationella flygplats,,Sân bay quốc tế Don Mueang,廊曼国际机场,4,1159127447,100.60258,13.92028
2,Airport,major,Dubai Int'l,DXB,terminal,OMDB,DXB,http://en.wikipedia.org/wiki/Dubai_International_Airport,150.00000,,Q193439,مطار دبي الدولي,দুবাই আন্তর্জাতিক বিমানবন্দর,Flughafen Dubai,Dubai International Airport,Aeropuerto Internacional de Dubái,aéroport international de Dubaï,Διεθνές Αεροδρόμιο του Ντουμπάι,दुबई अन्तर्राष्ट्रीय विमानक्षेत्र,Dubaji nemzetközi repülőtér,Bandar Udara Internasional Dubai,Aeroporto Internazionale di Dubai,ドバイ国際空港,두바이 국제공항,Dubai International Airport,Port lotniczy Dubaj,Aeroporto Internacional de Dubai,Дубай,Dubai International Airport,Dubai Uluslararası Havalimanı,Sân bay quốc tế Dubai,迪拜国际机场,4,1159127459,55.35408,25.25257
2,Airport,major,Newark Int'l,EWR,terminal,KEWR,EWR,http://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,150.00000,,Q466786,مطار نيوآرك ليبرتي الدولي,,Newark Liberty International Airport,Newark Liberty International Airport,Aeropuerto Internacional Libertad de Newark,aéroport international Newark Liberty,,,,Bandar Udara Internasional Liberty Newark,Aeroporto Internazionale di Newark-Liberty,ニューアーク・リバティー国際空港,뉴어크 리버티 국제공항,Newark Liberty International Airport,Port lotniczy Newark-Liberty,Aeroporto Internacional de Newark,Ньюарк,Newark Liberty International Airport,,Sân bay quốc tế Newark Liberty,紐華克自由國際機場,4,1159127471,-74.17715,40.69048
2,Airport,major,Ministro Pistarini Int'l,EZE,terminal,SAEZ,EZE,http://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,150.00000,,Q384788,مطار الوزير بيستارينيي الدولي,,Flughafen Buenos Aires-Ezeiza,Ministro Pistarini International Airport,Aeropuerto Internacional Ministro Pistarini,aéroport international Ezeiza,,मिनिस्ट्रो पिस्तारिनी हवाई अड्डा,,Bandar Udara Internasional Ministro Pistarini,Aeroporto di Buenos Aires-Ministro Pistarini,エセイサ国際空港,미니스토로 피스타리니 국제공항,Luchthaven Buenos Aires,Port lotniczy Buenos Aires-Ezeiza,Aeroporto Internacional Ministro Pistarini,Международный аэропорт имени министра Пистарини,Buenos Aires - Ministro Pistarini International Airport,,Sân bay quốc tế Ministro Pistarini,埃塞萨皮斯塔里尼部长国际机场,4,1159127481,-58.54125,-34.81365
2,Airport,major,Fort Lauderdale Hollywood Int'l,FLL,terminal,KFLL,FLL,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,150.00000,,Q635361,,,Flughafen Fort Lauderdale,Fort Lauderdale–Hollywood International Airport,Aeropuerto Internacional de Fort Lauderdale-Hollywood,aéroport international de Fort Lauderdale-Hollywood,,,,Bandar Udara Internasional Hollywood-Fort Lauderdale,Aeroporto Internazionale di Fort Lauderdale-Hollywood,フォートローダーデール・ハリウッド国際空港,포트로더데일 할리우드 국제공항,Fort Lauderdale-Hollywood International Airport,Port lotniczy Fort Lauderdale/Hollywood,Aeroporto Internacional de Fort Lauderdale-Hollywood,Форт-Лодердейл/Холливуд,Fort Lauderdale-Hollywood International Airport,,Sân bay quốc tế Fort Lauderdale – Hollywood,劳德代尔堡－好莱坞国际机场,4,1159127493,-80.14526,26.07171
2,Airport,major,George Bush Intercontinental,IAH,terminal,KIAH,IAH,http://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,150.00000,,Q744748,مطار جورج بوش الدولي,,George Bush Intercontinental Airport,George Bush Intercontinental Airport,Aeropuerto Intercontinental George Bush,aéroport intercontinental George-Bush de Houston,,,,Bandar Udara Interkontinental George Bush,Aeroporto Intercontinentale di Houston - George Bush,ジョージ・ブッシュ・インターコンチネンタル空港,조지 부시 인터콘티넨털 공항,George Bush Intercontinental Airport,Port lotniczy Houston-George Bush,Aeroporto Intercontinental George Bush,Хьюстон Интерконтинентал,George Bush Intercontinental Airport,George Bush Kıtalararası Havalimanı,Sân bay liên lục địa George Bush,喬治·布什洲際機場,4,1159127507,-95.33370,29.98659
2,Airport,major,Atatürk Hava Limani,IST,terminal,LTBA,IST,http://en.wikipedia.org/wiki/Atat%C3%BCrk_International_Airport,150.00000,???,Q86473,مطار إسطنبول أتاتورك,আতাতুর্ক আন্তর্জাতিক বিমানবন্দর,Flughafen Istanbul-Atatürk,Atatürk International Airport,Aeropuerto Atatürk de Estambul,aéroport Atatürk d'Istanbul,Διεθνές Αεροδρόμιο Ατατούρκ,इस्तांबुल अतातुर्क विमानक्षेत्र,Atatürk nemzetközi repülőtér,Bandar Udara Internasional Ataturk,Aeroporto di Istanbul - Atatürk,アタテュルク国際空港,아타튀르크 국제공항,Luchthaven Istanbul Atatürk,Port lotniczy Stambuł-Atatürk,Aeroporto de Istambul Atatürk,аэропорт имени Ататюрка,Atatürk International Airport,Atatürk Havalimanı,Sân bay quốc tế Atatürk,阿塔图尔克国际机场,2,1159127517,28.81955,40.97784
2,Airport,major,OR Tambo Int'l,JNB,terminal,FAJS,JNB,http://en.wikipedia.org/wiki/OR_Tambo_International_Airport,150.00000,,Q821750,مطار أوليفر ريجنالد تامبو,,Flughafen O. R. Tambo,OR Tambo International Airport,Aeropuerto Internacional de Johannesburgo-Oliver Reginald Tambo,aéroport international OR Tambo,,जान स्मट्स हवाई अड्डा,OR Tambo nemzetközi repülőtér,Bandar Udara Internasional OR Tambo,Aeroporto Internazionale OR Tambo,ヨハネスブルグ国際空港,OR 탐보 국제공항,OR Tambo International Airport,Port lotniczy Johannesburg,Aeroporto Internacional Oliver Tambo,Международный аэропорт имени О. Р. Тамбо,OR Tambo internationella flygplats,O. R. Tambo Uluslararası Havalimanı,Sân bay quốc tế OR Tambo,奥利弗·坦博国际机场,4,1159127529,28.23199,-26.13210
2,Airport,mid,Juneau Int'l,JNU,terminal,PAJN,JNU,http://en.wikipedia.org/wiki/Juneau_International_Airport,150.00000,,Q2505424,,,Internationaler Flughafen Juneau,Juneau International Airport,Aeropuerto Internacional de Juneau,,,,,Bandar Udara Internasional Juneau,,ジュノー国際空港,,,,,Джуно,,,,,4,1159127539,-134.58357,58.35894
2,Airport,major,Los Angeles Int'l,LAX,terminal,KLAX,LAX,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,150.00000,,Q8731,مطار لوس أنجلوس الدولي,লস অ্যাঞ্জেলেস আন্তর্জাতিক বিমানবন্দর,Los Angeles International Airport,Los Angeles International Airport,Aeropuerto Internacional de Los Ángeles,aéroport international de Los Angeles,Διεθνές αεροδρόμιο του Λος Αντζελες,,Los Angeles-i nemzetközi repülőtér,Bandar Udara Internasional Los Angeles,Aeroporto Internazionale di Los Angeles,ロサンゼルス国際空港,로스앤젤레스 국제공항,internationale luchthaven van Los Angeles,Port lotniczy Los Angeles,Aeroporto Internacional de Los Angeles,Лос-Анджелес,Los Angeles International Airport,Los Angeles Uluslararası Havalimanı,Sân bay quốc tế Los Angeles,洛杉磯國際機場,4,1159127551,-118.40247,33.94417
2,Airport,major,Linate,LIN,terminal,LIML,LIN,http://en.wikipedia.org/wiki/Linate_Airport,150.00000,,Q828386,مطار ليناتي,,Flughafen Mailand-Linate,Linate Airport,Aeropuerto de Milán-Linate,aéroport de Milan Linate,,,Milánó-Linatei repülőtér,Bandar Udara Internasional Linate,aeroporto di Milano-Linate,ミラノ・リナーテ国際空港,,Luchthaven Milaan-Linate,Port lotniczy Mediolan-Linate,Aeroporto de Milão-Linate,Линате,Milano-Linate flygplats,,Sân bay Milano-Linate,連尼治機場,4,1159127561,9.27997,45.46039
2,Airport,major,Melbourne Int'l,MEL,terminal,YMML,MEL,http://en.wikipedia.org/wiki/Melbourne_Airport,150.00000,,Q733738,مطار ملبورن الدولي,,Flughafen Melbourne,Melbourne Airport,Aeropuerto Internacional de Melbourne,aéroport de Melbourne,,,,Bandar Udara Internasional Melbourne,Aeroporto di Melbourne,メルボルン空港,멜버른 공항,Melbourne Airport,Port lotniczy Melbourne,Aeroporto de Melbourne,Мельбурн,Melbourne Airport,,Sân bay Melbourne,墨爾本機場,4,1159127571,144.84900,-37.66994
2,Airport,major,Lic Benito Juarez Int'l,MEX,terminal,MMMX,MEX,http://en.wikipedia.org/wiki/Mexico_City_International_Airport,150.00000,,Q860559,مطار مكسيكو الدولي,,Flughafen Mexiko-Stadt,Mexico City International Airport,Aeropuerto Internacional de la Ciudad de México,aéroport international de Mexico,,,,Bandar Udara Internasional Kota Meksiko,Aeroporto Internazionale di Città del Messico,メキシコ・シティ国際空港,멕시코시티 국제공항,Internationale Luchthaven Benito Juárez,Port lotniczy Meksyk-Benito Juarez,Aeroporto Internacional da Cidade do México,Мехико,Benito Juárez International Airport,,Sân bay quốc tế Thành phố Mexico,墨西哥城贝尼托·胡亚雷斯国际机场,4,1159127585,-99.08261,19.43547
2,Airport,major,Ninoy Aquino Int'l,MNL,terminal,RPLL,MNL,http://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,150.00000,,Q86446,مطار نينوي أكوينو الدولي,,Ninoy Aquino International Airport,Ninoy Aquino International Airport,Aeropuerto Internacional Ninoy Aquino,aéroport international Ninoy-Aquino,,निनॉय एक्विनो अन्तर्राष्ट्रीय विमानक्षेत्र,,Bandar Udara Internasional Ninoy Aquino,aeroporto Internazionale Ninoy Aquino,ニノイ・アキノ国際空港,니노이 아키노 국제공항,Ninoy Aquino International Airport,Port lotniczy Manila,Aeroporto Internacional Ninoy Aquino,Манила,Ninoy Aquino International Airport,,Sân bay quốc tế Ninoy Aquino,尼诺伊·阿基诺国际机场,4,1159127591,121.00412,14.50683
2,Airport,major,Jomo Kenyatta Int'l,NBO,terminal,HKJK,NBO,http://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,150.00000,,Q206349,مطار جومو كينياتا,,Flughafen Jomo Kenyatta International,Jomo Kenyatta International Airport,Aeropuerto Internacional Jomo Kenyatta,aéroport international Jomo Kenyatta,,जोमो केन्याटा हवाई अड्डा,Jomo Kenyatta nemzetközi repülőtér,Bandar Udara Internasional Jomo Kenyatta,Aeroporto Internazionale Jomo Kenyatta,ジョモ・ケニヤッタ国際空港,조모 케냐타 국제공항,Luchthaven Jomo Kenyatta Internationaal,Port lotniczy Jomo Kenyatta,Aeroporto Internacional Jomo Kenyatta,Найроби,Jomo Kenyatta internationella flygplats,Jomo Kenyatta Uluslararası Havalimanı,Sân bay quốc tế Jomo Kenyatta,乔莫·肯雅塔国际机场,4,1159127605,36.92509,-1.33053
2,Airport,major,Honolulu Int'l,HNL,terminal,PHNL,HNL,http://en.wikipedia.org/wiki/Honolulu_International_Airport,150.00000,,Q531178,مطار هونولولو الدولي,,Honolulu International Airport,Honolulu International Airport,Aeropuerto Internacional de Honolulu,aéroport international d'Honolulu,,,,Bandar Udara Internasional Honolulu,Aeroporto Internazionale di Honolulu,ホノルル国際空港,호놀룰루 국제공항,Honolulu International Airport,Port lotniczy Honolulu,Aeroporto Internacional de Honolulu,Гонолулу,Honolulu International Airport,,Sân bay quốc tế Honolulu,檀香山國際機場,4,1159127617,-157.91978,21.33202
2,Airport,major,Chicago O'Hare Int'l,ORD,terminal,KORD,ORD,http://en.wikipedia.org/wiki/O'Hare_International_Airport,150.00000,,Q213717,مطار أوهير الدولي,,Chicago O’Hare International Airport,O'Hare International Airport,Aeropuerto Internacional O'Hare,aéroport international O'Hare de Chicago,Διεθνές Αεροδρόμιο Ο΄Χερ,ओहेर् अन्तरराष्ट्रीय विमानाश्रय,O’Hare nemzetközi repülőtér,Bandar Udara Internasional O'Hare,Aeroporto Internazionale di Chicago - O'Hare,シカゴ・オヘア国際空港,오헤어 국제공항,O'Hare International Airport,Port lotniczy Chicago-O'Hare,Aeroporto Internacional O'Hare,Международный аэропорт О’Хара,O'Hare International Airport,O'Hare Uluslararası Havalimanı,Sân bay Quốc tế O'Hare,奥黑尔国际机场,4,1159127621,-87.90513,41.97653
2,Airport,major,King Khalid Int'l,RUH,terminal,OERK,RUH,http://en.wikipedia.org/wiki/King_Khalid_International_Airport,150.00000,,Q47157,مطار الملك خالد الدولي,,Flughafen Riad,King Khalid International Airport,Aeropuerto Internacional Rey Khalid,aéroport international du roi Khaled,,किंग खालिद हवाई अड्डा,,Bandar Udara Internasional Raja Khalid,Aeroporto Internazionale di Riyad-King Khalid,キング・ハーリド国際空港,킹 칼리드 국제공항,Luchthaven Riyad,Port lotniczy Rijad,Aeroporto Internacional King Khalid,Король Халид,,Kral Halid Uluslararası Havalimanı,Sân bay quốc tế quốc vương Khalid,哈立德国王国际机场,4,1159127633,46.70183,24.95903
2,Airport,major,Arturo Merino Benitez Int'l,SCL,terminal,SCEL,SCL,http://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,150.00000,,Q127671,,,Flughafen Santiago de Chile,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Internacional Comodoro Arturo Merino Benítez,aéroport international Arturo Merino Benítez,,,,Bandar Udara Internasional Comodoro Arturo Merino Benítez,Aeroporto Internazionale Comodoro Arturo Merino Benítez,アルトゥーロ・メリノ・ベニテス国際空港,코모도로 아르투로 메리노 베니테스 국제공항,Arturo Merino Benitez Airport,Port lotniczy Santiago de Chile,Aeroporto Internacional Comodoro Arturo Merino Benítez,Сантьяго,Aeropuerto de Pudahuel,Comodoro Arturo Merino Benítez Uluslararası Havalimanı,Sân bay quốc tế Comodoro Arturo Merino Benítez,阿图罗·梅里诺·贝尼特斯准将国际机场,4,1159127643,-70.79369,-33.39683
