Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,      4.61,      5.27,      5.06,      4.64,      5.29
,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,      4.36,      4.22,      4.72,      4.69,      4.88,      4.45,      4.60
,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,      8.94,      9.02,      9.56,      8.82,      8.12,      8.12,      8.04,      7.55,      8.21,      8.27,      8.13,      8.16,      8.11,      7.61,      7.01,      6.71,      6.64,      7.18,      8.05,      7.33,      7.64,      7.80,      7.01,     10.33,      5.15,,      4.28,      4.73
,"Hong Kong, China",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,      4.54,,,,
,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.84,      6.39,      6.43,      7.17,      7.27,      6.83,      6.96,      7.33,      7.06,      7.67,      8.05,      8.28,      8.44,      8.72,      9.49,      8.96,      8.21,      7.70,      8.58,      9.20,      8.73,      8.43,      8.26,      8.65,      8.70,      9.06,      9.03,      5.64
,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.36,      7.10,      7.33,      8.37,      8.97,     10.10,      9.82,      9.78,     10.33,     10.52,     11.32,     12.31,     12.50,     12.24,     11.83,     12.58,     12.55,     12.27,     13.26,     13.88,     15.14,     15.50,     15.38,     13.67,     13.21,     12.44,     12.56,      9.70
,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,      3.99,      4.05,      4.10,      4.32,      4.46,      4.49,      4.45,      4.64,      4.39,      4.42,      4.50,      4.64,      4.43,      4.42,      4.15,,,,,,,,,,,      4.55,      4.44,      4.71
,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,      6.71,      6.27,      6.11,      6.01,      5.96,      6.03,      5.88,      5.48,      5.83,      6.02,      5.92,      5.90,      5.59,      5.22,      5.04,      5.23,      5.11,      4.92,      4.55,      4.45,      4.48,,,,,,      4.02,      4.50
,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,      4.87,      4.66,      4.29,,,,,,,,,,
,"Other Asia, nes",All Products,Import,Partner share(%)-Top 5 Import Partner,      6.14,      5.61,      5.50,      5.04,      5.12,      5.65,      5.56,      5.43,      6.30,      6.48,      6.45,      6.49,      6.29,      6.39,      5.80,      5.98,      5.55,      5.38,      5.17,      5.32,      5.49,      5.55,      5.73,,,,,
,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      5.02,      5.25,      5.41,      5.22,      5.00,      5.07,      5.09,      4.65,,
,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,     14.87,     13.67,     13.19,     13.22,     12.71,     13.51,     14.01,     14.38,     16.07,     17.68,     18.16,     18.55,     19.59,     21.85,     22.27,     22.97,     23.90,     23.29,     21.11,     20.81,     21.31,     23.10,     23.34,     22.05,     24.16,     26.29,     28.59,     31.99
,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,      8.71,      8.01,      7.82,      7.83,      7.92,      8.34,      8.73,      8.51,      9.03,      9.50,      9.78,     10.54,     11.60,     12.87,     13.89,     14.42,     16.38,     17.43,     16.70,     16.92,     16.65,     16.50,     16.42,     18.74,     20.04,     20.40,     21.20,     22.17
,World,All Products,Trade Indicator,Country Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     52.63,     56.69,     47.13,     51.34,     44.82,     44.68,     45.29,     42.06,     42.78,     42.60,     41.29,     43.56,     38.36,     41.59,     38.47,     40.18,     42.27,     41.27,     38.96,     41.59,     29.02,     24.60,     22.44,     23.83,     26.84,     17.90,     26.92,     25.45
