Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Mach and Elec,Export,Export Product share(%),      5.13,      3.51,      3.18,      2.85,      2.89,      3.29,      3.23,      4.00,      3.77,      3.95,      5.61,      5.52,      4.25,      4.35,      4.19,      3.32,      4.20,      4.85,      3.81,      3.35,      3.47,      3.19,      2.97,      3.40,      1.31,      1.24,,
,World,Metals,Export,Export Product share(%),     10.20,      7.14,      6.65,      5.69,      6.39,      7.81,      6.54,      9.11,      9.27,      9.42,     13.14,     14.11,      8.75,      8.22,      7.70,      7.47,      8.79,      7.19,      7.41,      9.99,     13.06,      9.81,     10.21,     11.81,      0.22,      0.22,,
,World,Minerals,Export,Export Product share(%),      6.32,      5.35,      5.85,      4.62,      4.88,      4.78,      4.57,      5.42,      3.85,      3.30,      4.83,      4.55,      2.50,      3.65,      3.37,      2.94,      3.71,      4.94,      3.87,      3.91,      4.69,      3.03,      3.71,      4.73,      2.64,      3.19,,
,World,Miscellaneous,Export,Export Product share(%),      1.38,      0.78,      0.77,      0.84,      1.04,      0.90,      1.49,      1.22,      1.21,      1.28,      1.52,      3.20,      1.65,      1.90,      1.37,      5.44,      1.71,      7.48,      6.58,      4.60,     19.38,     30.53,     31.38,     40.00,      1.05,      1.15,,
,World,Plastic or Rubber,Export,Export Product share(%),      1.55,      1.09,      1.82,      3.44,      2.91,      1.37,      1.13,      1.43,      0.98,      1.09,      1.56,      1.53,      1.24,      1.20,      1.08,      0.97,      1.26,      1.98,      1.39,      1.61,      1.48,      0.84,      0.78,      1.20,      0.27,      0.36,,
,World,Raw materials,Export,Export Product share(%),     46.52,     58.01,     61.26,     62.21,     60.01,     58.11,     62.25,     58.96,     62.01,     52.61,     33.45,     30.85,     48.51,     50.86,     50.92,     56.91,     53.01,     48.15,     53.98,     53.50,     33.48,     33.21,     34.22,     18.35,     66.45,     60.88,,
,World,Stone and Glass,Export,Export Product share(%),     14.63,      9.10,     11.07,     10.54,     11.01,      9.06,      8.64,      9.17,      9.87,     11.00,     16.31,     14.72,     12.24,      9.01,     13.56,      8.19,      8.71,      5.23,      8.54,      8.55,      7.50,     10.04,     11.53,      3.91,      0.62,      0.62,,
,World,Textiles and Clothing,Export,Export Product share(%),      2.56,      1.77,      1.57,      1.53,      1.47,      1.65,      1.94,      2.11,      2.04,      2.30,      4.34,      6.70,      5.43,      5.31,      4.60,      4.72,      5.30,      6.66,      5.82,      5.30,      5.91,      4.60,      4.92,      3.05,      7.67,      5.64,,
,World,Transportation,Export,Export Product share(%),      5.88,      4.96,      4.55,      3.47,      3.67,      4.09,      4.15,      5.14,      3.57,      4.26,      6.79,      6.18,      5.30,      5.54,      3.81,      3.05,      4.32,      3.96,      3.68,      2.38,      2.85,      2.84,      2.82,      3.62,      0.75,      1.19,,
,World,Vegetable,Export,Export Product share(%),      7.99,      4.54,      4.88,      3.38,      3.34,      4.28,      4.67,      4.42,      3.67,      4.53,      6.45,      6.58,      5.40,      5.05,      5.37,      5.26,      7.49,     10.15,      8.41,      5.94,      8.62,      6.27,      3.29,      6.62,     22.93,     29.37,,
,World,Wood,Export,Export Product share(%),      1.93,      1.19,      1.26,      0.97,      1.39,      1.78,      2.36,      2.42,      2.46,      2.36,      4.38,      4.16,      3.32,      3.23,      3.74,      3.60,      3.68,      4.30,      4.47,      4.82,      5.28,      4.16,      3.05,      3.60,      0.74,      0.90,,
,World,Capital goods,Import,Import Product share(%),     26.96,     26.80,     29.08,     28.87,     28.33,     30.33,     31.27,     30.24,     31.21,     30.08,     28.76,     27.91,     29.44,     28.09,     27.51,     27.74,     30.30,     31.04,     29.25,     30.78,     34.25,     39.92,     37.39,     36.96,     31.52,     29.92,,
,World,Consumer goods,Import,Import Product share(%),     37.22,     36.39,     36.69,     35.17,     35.91,     35.32,     34.18,     29.88,     31.41,     31.13,     31.52,     30.31,     31.79,     31.13,     30.43,     29.16,     28.26,     26.69,     23.52,     24.39,     24.33,     23.18,     23.91,     19.62,     30.36,     35.13,,
,World,Intermediate goods,Import,Import Product share(%),     19.63,     20.21,     19.73,     19.83,     20.22,     20.32,     20.59,     20.91,     21.44,     20.64,     19.83,     19.42,     21.53,     23.57,     23.36,     22.61,     23.94,     23.74,     22.69,     23.44,     24.48,     23.92,     24.05,     23.70,     31.10,     28.61,,
,World,Raw materials,Import,Import Product share(%),     11.83,     13.19,     12.43,     13.68,     13.50,     11.69,     11.86,     14.49,     12.66,     14.16,     14.24,     13.71,     12.58,     12.53,     13.42,     14.46,     12.39,     11.20,     13.20,     12.39,     11.93,      6.07,      6.97,      7.19,      6.16,      5.79,,
,World,All Products,Tariff,Maximum Rate (%),    824.53,    414.88,   3000.00,   3000.00,   3000.00,   5000.00,    652.95,   1464.86,   3000.00,   3000.00,   3000.00,   2298.16,    431.35,   2051.09,   1924.48,   3000.00,   1054.99,    600.00,    499.82,   1607.50,   3000.00,     80.00,    498.59,    115.00,    300.72,    394.98,,
,World,All Products,Tariff,Simple Average (%),     10.21,     10.24,     10.75,     11.51,     11.47,     11.62,     11.54,     11.98,     12.00,     12.05,     12.45,     12.86,     13.52,     14.44,     14.93,     15.70,     18.63,     20.33,     18.88,     19.42,     30.58,     23.41,     15.51,     28.13,     11.33,     16.47,,
,World,All Products,Tariff,Weighted Average (%),      6.97,      7.35,      7.07,      7.14,      7.37,      7.90,      7.70,      6.89,      6.96,      7.43,      7.64,      6.99,     10.41,     10.26,      9.71,      9.74,      9.73,     16.52,     10.20,     12.59,     45.15,     17.54,     12.48,     25.32,     11.32,     14.11,,
,World,Capital goods,Tariff,Weighted Average (%),      4.28,      5.43,      5.12,      5.46,      4.98,      5.42,      5.10,      4.50,      4.70,      4.83,      4.81,      4.56,      7.13,      7.82,      6.66,      5.74,      5.89,     13.19,      7.91,      9.39,     12.96,     17.95,      9.63,     16.46,      9.13,      9.43,,
,World,Consumer goods,Tariff,Weighted Average (%),     11.35,     12.01,     11.61,     11.67,     11.25,     11.92,     11.50,     11.32,     11.25,     12.14,     13.12,     12.48,     17.29,     16.17,     15.17,     18.45,     18.59,     24.50,     19.41,     21.73,     77.18,     19.51,     20.35,     35.68,     22.91,     25.13,,
,World,Intermediate goods,Tariff,Weighted Average (%),      5.50,      6.10,      6.11,      5.58,      6.12,      6.73,      7.18,      6.89,      6.18,      6.65,      6.68,      5.76,      9.17,      8.77,      8.81,      8.16,      8.39,     13.50,      8.48,     10.48,     36.25,     16.97,     11.57,     24.83,      7.86,     13.03,,
,World,Raw materials,Tariff,Weighted Average (%),      1.96,      2.38,      2.24,      2.36,      3.21,      3.82,      4.09,      2.48,      2.60,      3.75,      3.82,      2.79,      5.09,      3.98,      5.79,      3.92,      4.57,     11.27,      3.43,      5.91,     68.95,      8.91,      4.59,     32.03,      2.86,     12.70,,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
