rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,DONCASTER SHEFFIELD,PARIS (CHARLES DE GAULLE),1533,1533,0,2724,2724,0,-43.722467
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,CHAMBERY,1938,0,1938,1341,0,1341,44.519016
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,LIMOGES,2617,2617,0,2673,2673,0,-2.095024
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,AJACCIO,0,0,0,340,0,340,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BORDEAUX,0,0,0,1008,0,1008,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,CARCASSONNE,0,0,0,2105,2105,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,CHAMBERY,1932,0,1932,1188,0,1188,62.626263
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,DOLE,0,0,0,318,0,318,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,GRENOBLE,1395,1395,0,1457,1079,378,-4.255319
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,LYON,1733,1733,0,2923,1619,1304,-40.711598
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,MARSEILLE,2632,2632,0,3167,2460,707,-16.892959
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,NANTES,2773,2773,0,3280,2559,721,-15.457317
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (CHARLES DE GAULLE),28608,28325,283,28336,26187,2149,0.95991
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (ORLY),0,0,0,4011,3371,640,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EDINBURGH,TOULOUSE (BLAGNAC),3472,2408,1064,4609,2329,2280,-24.669126
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EXETER,CHAMBERY,2022,782,1240,2100,745,1355,-3.714286
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EXETER,PARIS (CHARLES DE GAULLE),5525,5525,0,3390,3390,0,62.979351
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,EXETER,TOULOUSE (BLAGNAC),0,0,0,24,24,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GLASGOW,CHAMBERY,1565,0,1565,1642,0,1642,-4.689403
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GLASGOW,GRENOBLE,1288,1288,0,974,974,0,32.238193
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GLASGOW,LYON,370,0,370,562,0,562,-34.163701
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE),8796,8796,0,8598,8598,0,2.302861
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GUERNSEY,DINARD,0,0,0,145,145,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,GUERNSEY,GRENOBLE,700,571,129,738,476,262,-5.149051
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,JERSEY,CAEN,0,0,0,2,2,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,JERSEY,GRENOBLE,278,0,278,266,266,0,4.511278
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,GRENOBLE,1004,1004,0,1044,1044,0,-3.831418
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,PARIS (CHARLES DE GAULLE),4031,4031,0,3777,3777,0,6.724914
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),GRENOBLE,1295,1295,0,981,981,0,32.008155
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),NICE,5269,5269,0,4238,4238,0,24.327513
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),PARIS (CHARLES DE GAULLE),5487,5487,0,5471,5471,0,0.292451
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),PERPIGNAN,0,0,0,150,0,150,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),TOULOUSE (BLAGNAC),2778,2778,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,BORDEAUX,2166,2166,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,CARCASSONNE,2738,2738,0,2752,2752,0,-0.508721
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,CHAMBERY,7770,1772,5998,6633,1152,5481,17.141565
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,GRENOBLE,6668,6668,0,7636,5531,2105,-12.676794
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,LIMOGES,2793,2793,0,2749,2749,0,1.600582
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,LYON,5160,4601,559,5697,5697,0,-9.426014
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,NICE,282,282,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,PARIS (CHARLES DE GAULLE),53920,53763,157,44936,44936,0,19.992879
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,PERPIGNAN,0,0,0,296,0,296,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,MANCHESTER,TOULOUSE (BLAGNAC),2897,1414,1483,4256,2938,1318,-31.931391
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,NEWCASTLE,GRENOBLE,1256,1256,0,957,957,0,31.243469
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,NEWCASTLE,PARIS (CHARLES DE GAULLE),11850,11850,0,10135,10135,0,16.921559
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHAMPTON,BERGERAC,1381,1381,0,1372,1372,0,0.655977
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHAMPTON,CHAMBERY,1984,1019,965,2195,1605,590,-9.612756
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHAMPTON,LYON,0,0,0,603,603,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHAMPTON,NANTES,835,835,0,1606,1606,0,-48.007472
12/04/2019 14:45,201902,WESTERN EUROPE-EU,FRANCE,SOUTHAMPTON,PARIS (CHARLES DE GAULLE),5253,5253,0,6065,6065,0,-13.388293
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,BERLIN (SCHONEFELD),15606,15606,0,35380,35380,0,-55.890334
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,BERLIN (TEGEL),23443,23443,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,COLOGNE BONN,3333,3333,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,DUSSELDORF,6871,6871,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,FRIEDRICHSHAFEN,5953,3346,2607,5719,3463,2256,4.091624
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,HAMBURG,14892,14892,0,13074,13074,0,13.905461
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,MUNICH,19619,19619,0,19692,19692,0,-0.370709
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GATWICK,STUTTGART,9283,9283,0,8814,8814,0,5.32108
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,BERLIN (TEGEL),62412,62412,0,62245,62245,0,0.268295
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,COLOGNE BONN,11749,11749,0,11876,11876,0,-1.069384
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,DUSSELDORF,50974,50974,0,49221,49221,0,3.561488
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,FRANKFURT MAIN,99931,99931,0,98049,98049,0,1.919448
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,FRIEDRICHSHAFEN,574,0,574,604,0,604,-4.966887
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,HAMBURG,42208,42208,0,40338,40338,0,4.635827
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,HANOVER,16291,16291,0,11417,11417,0,42.690724
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,MUNICH,89483,89483,0,90302,90302,0,-0.906957
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,HEATHROW,STUTTGART,23005,23005,0,21006,21006,0,9.516329
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LONDON CITY,BERLIN (TEGEL),9495,9495,0,8905,8905,0,6.625491
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LONDON CITY,DUSSELDORF,12776,12776,0,11004,11004,0,16.103235
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LONDON CITY,FRANKFURT MAIN,20633,20633,0,18529,18529,0,11.355173
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LONDON CITY,MUNICH,3455,3455,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LUTON,BERLIN (SCHONEFELD),13691,13691,0,13322,13322,0,2.769854
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LUTON,DORTMUND,9184,9184,0,8061,8061,0,13.931274
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LUTON,HAMBURG,0,0,0,3951,3951,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LUTON,MUNICH,6076,6076,0,5661,5661,0,7.33086
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,SOUTHEND,COLOGNE BONN,1308,1308,0,1727,1727,0,-24.261726
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,BERLIN (SCHONEFELD),35324,35324,0,31422,31422,0,12.418051
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,BERLIN (TEGEL),474,474,0,543,543,0,-12.707182
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,BREMEN,12382,12382,0,15430,15430,0,-19.753727
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,COLOGNE BONN,30357,30357,0,30192,30192,0,0.546502
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,DORTMUND,9169,8904,265,8953,8953,0,2.412599
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,FRANKFURT MAIN,16340,16340,0,16274,16274,0,0.405555
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,HAHN,5897,5897,0,8543,8543,0,-30.972726
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,HAMBURG,11911,11911,0,10254,10254,0,16.159547
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,HANOVER,5211,5211,0,4806,4806,0,8.426966
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,KARLSRUHE/BADEN BADEN,8916,8916,0,10986,10986,0,-18.842163
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,LEIPZIG,3691,3691,0,3852,3852,0,-4.179647
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,MEMMINGEN ALLGAU,6083,6083,0,8398,8398,0,-27.566087
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,MUNICH,13798,13798,0,14435,13873,562,-4.412885
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,NIEDERRHEIN,0,0,0,3506,3506,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,NUREMBERG,14186,14186,0,14323,14323,0,-0.956504
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,STANSTED,STUTTGART,0,0,0,5987,5987,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,ABERDEEN,FRANKFURT MAIN,0,0,0,6507,6507,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BELFAST INTERNATIONAL,BERLIN (SCHONEFELD),2587,2587,0,2349,2349,0,10.131971
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,BERLIN (TEGEL),3869,3869,0,5277,5277,0,-26.681827
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,DUSSELDORF,23423,23423,0,17867,17867,0,31.096435
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,FRANKFURT MAIN,23237,23237,0,23157,23157,0,0.345468
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,HAMBURG,1908,1908,0,1906,1906,0,0.104932
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,HANOVER,1684,1684,0,2460,2460,0,-31.544715
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,MUNICH,15087,15087,0,16431,16431,0,-8.17966
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,PADERBORN,0,0,0,303,303,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BIRMINGHAM,STUTTGART,5776,5776,0,4966,4966,0,16.310914
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BRISTOL,BERLIN (SCHONEFELD),5045,5045,0,5741,5741,0,-12.123323
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BRISTOL,COLOGNE BONN,4198,4198,0,4498,4498,0,-6.669631
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BRISTOL,DUSSELDORF,513,513,0,881,881,0,-41.770715
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BRISTOL,FRANKFURT MAIN,1966,1966,0,3834,3834,0,-48.721961
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BRISTOL,HAMBURG,383,383,0,812,812,0,-52.832512
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,BRISTOL,MUNICH,1763,1763,0,3431,3431,0,-48.615564
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,CARDIFF WALES,BERLIN (TEGEL),868,868,0,1329,1329,0,-34.687735
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,CARDIFF WALES,DUSSELDORF,30,30,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,CARDIFF WALES,MUNICH,723,686,37,1458,1458,0,-50.411523
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EAST MIDLANDS INTERNATIONAL,BERLIN (SCHONEFELD),2669,2669,0,3991,3991,0,-33.12453
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EAST MIDLANDS INTERNATIONAL,DUSSELDORF,7,7,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,BERLIN (SCHONEFELD),7538,7538,0,3547,3547,0,112.517621
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,BERLIN (TEGEL),6255,6255,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,COLOGNE BONN,612,612,0,567,567,0,7.936508
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,DUSSELDORF,796,796,0,1155,1155,0,-31.082251
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,FRANKFURT MAIN,9453,9453,0,9257,9257,0,2.117317
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,HAMBURG,9575,9575,0,4803,4803,0,99.35457
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,KARLSRUHE/BADEN BADEN,0,0,0,2011,2011,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,MEMMINGEN ALLGAU,1908,1908,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,MUNICH,11879,11879,0,9697,9697,0,22.501805
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,NIEDERRHEIN,0,0,0,3726,3726,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,EDINBURGH,STUTTGART,0,0,0,2059,2059,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GLASGOW,BERLIN (SCHONEFELD),6687,6687,0,15113,15004,109,-55.753325
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GLASGOW,DUSSELDORF,4239,4239,0,2878,2878,0,47.289785
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GLASGOW,FRANKFURT MAIN,5221,5221,0,6376,6270,106,-18.114806
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,GLASGOW,MUNICH,1864,1864,0,1646,1646,0,13.244228
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LEEDS BRADFORD,BERLIN (SCHONEFELD),0,0,0,1366,1366,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LEEDS BRADFORD,DUSSELDORF,1760,1760,0,2196,2196,0,-19.854281
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,LIVERPOOL (JOHN LENNON),BERLIN (SCHONEFELD),4136,4136,0,5167,5167,0,-19.953551
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,BERLIN (SCHONEFELD),26229,26229,0,25455,25455,0,3.04066
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,COLOGNE BONN,7746,7037,709,12744,12744,0,-39.218456
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,DUSSELDORF,24459,24308,151,16116,16116,0,51.768429
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,FRANKFURT MAIN,40430,40430,0,38445,38445,0,5.16322
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,HAMBURG,16486,16486,0,16237,16237,0,1.533535
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,HANOVER,1843,1843,0,2434,2434,0,-24.281019
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,MUNICH,27546,26532,1014,25564,25564,0,7.75309
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,NUREMBERG,6010,6010,0,7569,7569,0,-20.597173
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,MANCHESTER,STUTTGART,4834,4834,0,5078,5078,0,-4.805041
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,NEWCASTLE,BERLIN (SCHONEFELD),2322,2322,0,3504,3504,0,-33.732877
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,NEWCASTLE,DUSSELDORF,3822,3822,0,2250,2250,0,69.866667
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,SOUTHAMPTON,DUSSELDORF,2029,2029,0,1889,1889,0,7.411329
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GERMANY,SOUTHAMPTON,MUNICH,0,0,0,1738,1738,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GIBRALTAR,GATWICK,GIBRALTAR,8170,8170,0,9323,9323,0,-12.367264
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GIBRALTAR,HEATHROW,GIBRALTAR,12363,12363,0,9730,9730,0,27.060637
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GIBRALTAR,LUTON,GIBRALTAR,2329,2329,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GIBRALTAR,BRISTOL,GIBRALTAR,4136,4136,0,3365,3365,0,22.912333
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GIBRALTAR,MANCHESTER,GIBRALTAR,2804,2804,0,2473,2473,0,13.384553
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,GATWICK,ATHENS,13451,13451,0,11343,11343,0,18.584149
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,GATWICK,HERAKLION,1352,0,1352,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,GATWICK,KAVALA,0,0,0,4328,4328,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,GATWICK,SALONIKA,6001,6001,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,HEATHROW,ATHENS,45681,45681,0,44914,44914,0,1.707708
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,LUTON,ATHENS,15460,15460,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,STANSTED,ATHENS,15301,15301,0,15221,15221,0,0.52559
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,STANSTED,SALONIKA,8374,8374,0,7066,7066,0,18.51118
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,BRISTOL,ATHENS,2443,2443,0,2547,2547,0,-4.083235
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,EDINBURGH,ATHENS,2863,2863,0,2831,2831,0,1.130343
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,MANCHESTER,ATHENS,4271,4271,0,4308,4308,0,-0.858867
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,MANCHESTER,HERAKLION,622,0,622,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,MANCHESTER,KAVALA,0,0,0,1949,1949,0,-100
12/04/2019 14:45,201902,WESTERN EUROPE-EU,GREECE,MANCHESTER,SALONIKA,2789,2789,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,CORK,9323,9323,0,9158,9158,0,1.801703
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,DUBLIN,109250,109250,0,109558,109446,112,-0.28113
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,IRELAND WEST(KNOCK),5219,5219,0,5471,5471,0,-4.606105
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,GATWICK,SHANNON,8002,8002,0,7950,7950,0,0.654088
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,CORK,27257,27257,0,27792,27792,0,-1.925014
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,DUBLIN,128645,128645,0,117768,117768,0,9.235955
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,HEATHROW,SHANNON,18129,18129,0,18729,18729,0,-3.203588
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,LONDON CITY,DUBLIN,34391,34391,0,34615,34615,0,-0.647118
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,CORK,5791,5791,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,DUBLIN,26412,26412,0,25733,25733,0,2.638635
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,IRELAND WEST(KNOCK),7719,7719,0,7929,7929,0,-2.648505
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,LUTON,KERRY COUNTY,7478,7478,0,7740,7740,0,-3.385013
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,SOUTHEND,DUBLIN,5782,5782,0,7421,7421,0,-22.085972
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,CORK,25479,25479,0,25126,25126,0,1.404919
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,DUBLIN,69685,69483,202,66462,66462,0,4.849388
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,IRELAND WEST(KNOCK),12042,12042,0,11543,11543,0,4.322966
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,KERRY COUNTY,6045,6045,0,5049,5049,0,19.726679
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,STANSTED,SHANNON,15535,15535,0,15264,15264,0,1.775419
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,ABERDEEN,DUBLIN,3491,3491,0,3301,3301,0,5.755832
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BELFAST INTERNATIONAL,DUBLIN,531,0,531,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,CORK,5609,5609,0,5634,5634,0,-0.443734
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,DUBLIN,76311,76311,0,68082,68082,0,12.086895
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,IRELAND WEST(KNOCK),1589,1589,0,1785,1785,0,-10.980392
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BIRMINGHAM,SHANNON,2910,2910,0,2905,2905,0,0.172117
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,CORK,2784,2784,0,2996,2996,0,-7.076101
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,DUBLIN,30105,30051,54,31336,31336,0,-3.928389
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,BRISTOL,IRELAND WEST(KNOCK),2793,2793,0,0,0,0,0
12/04/2019 14:45,201902,WESTERN EUROPE-EU,IRISH REPUBLIC,CARDIFF WALES,CORK,1063,1063,0,1193,1193,0,-10.896899
